tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,dog_stage,dog_type,confidence_level,rating,dog_count
826848821049180160,nan,nan,2017-02-01 17:44:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,nan,nan,,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,38526,11062,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,doggo,Great_Pyrenees,0.858764,13.0,0.0
826598365270007810,nan,nan,2017-02-01 01:09:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,nan,nan,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,Pawnd,10645,2548,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,,French_bulldog,0.628119,13.0,0.0
826476773533745153,nan,nan,2017-01-31 17:06:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,nan,nan,,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,19465,4541,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,doggo,German_shepherd,0.7418600000000001,12.0,0.0
826204788643753985,nan,nan,2017-01-30 23:05:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",nan,nan,,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,,5165,1009,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,doggo,Labrador_retriever,0.782058,13.0,0.0
826115272272650244,nan,nan,2017-01-30 17:10:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,nan,nan,,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,16555,3403,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,,golden_retriever,0.00233085,13.0,0.0
825876512159186944,nan,nan,2017-01-30 01:21:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,nan,nan,,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,11065,2027,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,,,,11.0,0.0
825829644528148480,nan,nan,2017-01-29 22:15:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,nan,nan,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,13469,2697,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,,Great_Pyrenees,0.8534069999999999,12.0,0.0
825535076884762624,nan,nan,2017-01-29 02:44:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,nan,nan,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,,55093,18640,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,puppo,Rottweiler,0.681495,14.0,0.0
825147591692263424,nan,nan,2017-01-28 01:04:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,nan,nan,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,19368,4963,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,,Pekinese,0.354823,13.0,0.0
825026590719483904,nan,nan,2017-01-27 17:04:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",nan,nan,,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,6715,1388,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,puppo,Eskimo_dog,0.524454,12.0,0.0
824775126675836928,nan,nan,2017-01-27 00:24:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,nan,nan,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,Scooter,15843,3820,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,,Border_terrier,0.610499,12.0,0.0
824663926340194305,nan,nan,2017-01-26 17:02:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,nan,nan,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,10668,1886,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,,English_setter,0.526488,13.0,0.0
824325613288833024,nan,nan,2017-01-25 18:38:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,nan,nan,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,,12474,11269,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,pupper,Pembroke,0.990793,13.0,0.0
824297048279236611,nan,nan,2017-01-25 16:45:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,nan,nan,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,15941,4201,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,,,,11.0,0.0
823939628516474880,nan,nan,2017-01-24 17:04:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,nan,nan,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,11263,2947,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,,schipperke,0.23407600000000006,12.0,0.0
823699002998870016,nan,nan,2017-01-24 01:08:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,nan,nan,,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,13331,2625,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,,cairn,0.203999,12.0,0.0
823581115634085888,nan,nan,2017-01-23 17:20:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,nan,nan,,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,13809,2873,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,,German_shepherd,0.194044,11.0,0.0
823322678127919110,nan,nan,2017-01-23 00:13:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,nan,nan,,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt,16677,4367,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,,Chihuahua,0.00183635,11.0,0.0
822975315408461824,nan,nan,2017-01-22 01:12:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,nan,nan,,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,18313,3738,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,,Pembroke,0.233162,12.0,0.0
822872901745569793,nan,nan,2017-01-21 18:26:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,nan,nan,,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,,140292,47666,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,puppo,Lakeland_terrier,0.196015,13.0,0.0
822859134160621569,nan,nan,2017-01-21 17:31:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,nan,nan,,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,14017,2488,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,,malinois,0.332897,12.0,0.0
822489057087389700,nan,nan,2017-01-20 17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,nan,nan,,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,19252,6968,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,,Samoyed,0.416769,13.0,0.0
822462944365645825,nan,nan,2017-01-20 15:17:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",nan,nan,,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,30181,15931,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,pupper,Pomeranian,0.960199,14.0,0.0
821886076407029760,nan,nan,2017-01-19 01:04:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,nan,nan,,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,12043,2546,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,,golden_retriever,0.26623800000000003,13.0,0.0
821765923262631936,nan,nan,2017-01-18 17:07:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,nan,nan,,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,8927,1812,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,doggo,golden_retriever,0.980071,13.0,0.0
821522889702862852,nan,nan,2017-01-18 01:01:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,nan,nan,,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,8506,1932,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,,Doberman,0.7635390000000001,13.0,0.0
821407182352777218,nan,nan,2017-01-17 17:21:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,nan,nan,,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,Sundance,12485,4728,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,doggo,Irish_setter,0.5054960000000001,14.0,0.0
821149554670182400,nan,nan,2017-01-17 00:18:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,nan,nan,,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca,9252,2193,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,,German_shepherd,0.515933,12.0,0.0
821107785811234820,nan,nan,2017-01-16 21:32:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,nan,nan,,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,,10172,2316,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,doggo,Pomeranian,0.85659,11.0,0.0
821044531881721856,nan,nan,2017-01-16 17:20:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,nan,nan,,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,13445,2495,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,,Old_English_sheepdog,0.14802,12.0,0.0
820749716845686786,nan,nan,2017-01-15 21:49:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,nan,nan,,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny,33491,10789,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,,golden_retriever,0.8380120000000001,13.0,0.0
820690176645140481,nan,nan,2017-01-15 17:52:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,nan,nan,,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84,70,,12950,3509,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,,West_Highland_white_terrier,0.872064,12.0,0.0
820314633777061888,nan,nan,2017-01-14 17:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",nan,nan,,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,,3539,616,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,,Gordon_setter,0.940724,14.0,0.0
820078625395449857,nan,nan,2017-01-14 01:22:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,nan,nan,,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12,10,,21050,6849,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,,,,12.0,0.0
819952236453363712,nan,nan,2017-01-13 17:00:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",nan,nan,,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,5643,1289,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,puppo,American_Staffordshire_terrier,0.925505,13.0,0.0
819924195358416896,nan,nan,2017-01-13 15:08:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,nan,nan,,https://twitter.com/dog_rates/status/819924195358416896/video/1,11,10,,13664,5269,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,doggo,,,11.0,0.0
819711362133872643,nan,nan,2017-01-13 01:03:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,nan,nan,,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,14284,3411,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,,toy_poodle,0.0220094,11.0,0.0
819588359383371776,nan,nan,2017-01-12 16:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,nan,nan,,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,10158,2145,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,,Cardigan,0.5479350000000001,13.0,0.0
819347104292290561,nan,nan,2017-01-12 00:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,nan,nan,,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,7663,1316,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,,Rottweiler,0.909106,12.0,0.0
819227688460238848,nan,nan,2017-01-11 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,nan,nan,,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,24541,7306,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,,Border_terrier,0.4824520000000001,12.0,0.0
819006400881917954,nan,nan,2017-01-11 02:21:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,nan,nan,,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,48006,20629,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,,,,14.0,0.0
819004803107983360,nan,nan,2017-01-11 02:15:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,nan,nan,,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,92077,40039,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,,standard_poodle,0.351308,14.0,0.0
818627210458333184,nan,nan,2017-01-10 01:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,nan,nan,,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,23578,8119,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,,Labrador_retriever,0.384188,13.0,0.0
818614493328580609,nan,nan,2017-01-10 00:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,nan,nan,,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,10483,2818,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,,Chihuahua,0.450722,12.0,0.0
818536468981415936,nan,nan,2017-01-09 19:14:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,nan,nan,,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,11591,2706,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,,Welsh_springer_spaniel,6.229489999999999e-05,11.0,0.0
818259473185828864,nan,nan,2017-01-09 00:53:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,nan,nan,,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,11730,2495,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,,miniature_schnauzer,0.367368,12.0,0.0
818145370475810820,nan,nan,2017-01-08 17:20:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,nan,nan,,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,13062,2836,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,,golden_retriever,0.621931,11.0,0.0
817827839487737858,nan,nan,2017-01-07 20:18:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,nan,nan,,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,55141,29636,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,,cocker_spaniel,0.387608,13.0,0.0
817777686764523521,nan,nan,2017-01-07 16:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",nan,nan,,https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,11378,2915,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,doggo,curly-coated_retriever,0.733256,13.0,0.0
817536400337801217,nan,nan,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",nan,nan,,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,12553,3311,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,,pug,0.971358,12.0,0.0
817423860136083457,nan,nan,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,nan,nan,,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,36398,16324,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,,Samoyed,0.201358,13.0,0.0
817415592588222464,nan,nan,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",nan,nan,,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,5971,1049,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,,Doberman,0.806163,11.0,0.0
